order_id,delivery_person_id,delivery_person_age,delivery_person_rating,city,order_date,order_time,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,distance_km,order_value_inr,payment_type,order_status,cancellation_reason,delivery_time_min
ORD102268,PUNRES35DEL03,22,4.2,Pune,2026-04-25,22:46:00,Sunny,Medium,1,Snack,motorcycle,0,No,1.25,192.41,Card,Delivered,,25.3
ORD100790,HYDRES14DEL01,33,4.3,Hyderabad,2026-04-25,23:59:00,Stormy,Low,3,Buffet,motorcycle,0,No,6.06,144.47,Wallet,Delivered,,39.0
ORD101559,DELRES40DEL03,34,4.1,Delhi,2026-04-26,00:18:00,Sandstorms,High,0,Snack,electric_scooter,0,No,11.6,344.1,UPI,Cancelled,Delivery Partner Unavailable,
ORD104865,KOLRES09DEL07,29,4.4,Kolkata,2026-04-26,05:08:00,Fog,Medium,0,Snack,motorcycle,0,No,8.05,446.9,UPI,Cancelled,Customer Cancelled,
ORD105431,MUMRES34DEL02,29,4.1,Mumbai,2026-04-26,06:33:00,Sunny,Low,1,Snack,scooter,1,No,20.95,521.49,Card,Delivered,,52.5
ORD100036,KOLRES05DEL06,32,4.7,Kolkata,2026-04-26,07:22:00,Cloudy,High,0,Drinks,scooter,0,No,8.74,326.59,Card,Delivered,,39.2
ORD100395,KOLRES29DEL02,22,4.4,Kolkata,2026-04-26,08:34:00,Cloudy,Medium,1,Buffet,scooter,0,No,9.67,287.06,UPI,Delivered,,38.0
ORD102388,KOLRES02DEL01,21,4.5,Kolkata,2026-04-26,09:06:00,Cloudy,Medium,2,Buffet,motorcycle,1,No,2.2,281.47,Wallet,Delivered,,26.0
ORD103426,MUMRES03DEL04,29,4.2,Mumbai,2026-04-26,09:35:00,Stormy,Low,1,Snack,motorcycle,2,No,2.25,277.99,Cash,Delivered,,42.0
ORD100836,CHERES19DEL06,43,4.0,Chennai,2026-04-26,10:24:00,Sunny,Low,3,Buffet,motorcycle,0,No,1.53,392.33,UPI,Delivered,,16.9
ORD100978,PUNRES44DEL01,42,4.4,Pune,2026-04-26,10:41:00,Stormy,High,1,Meal,motorcycle,1,No,2.88,215.24,Wallet,Cancelled,Delivery Partner Unavailable,
ORD104681,DELRES11DEL07,25,4.6,Delhi,2026-04-26,10:56:00,Sunny,High,2,Buffet,motorcycle,0,No,1.82,736.91,UPI,Cancelled,Traffic Delay,
ORD105750,DELRES21DEL01,20,4.2,Delhi,2026-04-26,11:14:00,Sunny,Low,2,Buffet,motorcycle,3,No,9.67,527.96,UPI,Delivered,,40.6
ORD101840,DELRES43DEL02,25,4.1,Delhi,2026-04-26,11:33:00,Cloudy,Medium,1,Meal,electric_scooter,0,No,5.33,647.59,UPI,Delivered,,29.2
ORD103221,BENRES34DEL08,39,4.1,Bengaluru,2026-04-26,11:33:00,Cloudy,Low,0,Buffet,motorcycle,1,No,0.98,508.11,UPI,Delivered,,23.0
ORD100159,BENRES09DEL05,36,4.3,Bengaluru,2026-04-26,11:46:00,Cloudy,High,2,Meal,motorcycle,0,No,6.55,105.79,Card,Delivered,,31.8
ORD103808,DELRES22DEL08,30,4.2,Delhi,2026-04-26,11:48:00,Sunny,High,1,Buffet,scooter,3,No,15.19,149.87,Wallet,Delivered,,67.1
ORD102581,DELRES15DEL02,40,4.7,Delhi,2026-04-26,11:53:00,Windy,High,0,Drinks,motorcycle,1,No,5.05,335.24,Cash,Delivered,,40.3
ORD103629,MUMRES28DEL06,26,4.8,Mumbai,2026-04-26,12:01:00,Sunny,Low,0,Buffet,motorcycle,1,No,5.08,270.14,UPI,Delivered,,29.5
ORD100636,CHERES03DEL03,30,4.2,Chennai,2026-04-26,12:13:00,Sandstorms,Low,3,Snack,motorcycle,0,No,12.23,241.33,UPI,Delivered,,51.5
ORD101452,PUNRES02DEL08,29,4.3,Pune,2026-04-26,12:46:00,Sunny,Medium,3,Meal,scooter,1,No,11.17,528.87,Card,Delivered,,45.3
ORD105714,CHERES06DEL05,31,4.5,Chennai,2026-04-26,12:48:00,Stormy,High,0,Snack,motorcycle,0,No,2.23,158.92,Cash,Cancelled,Weather Disruption,
ORD104067,BENRES23DEL05,29,3.9,Bengaluru,2026-04-26,12:56:00,Sunny,Low,1,Snack,electric_scooter,1,No,12.07,370.27,UPI,Delivered,,40.9
ORD101780,MUMRES23DEL03,37,4.1,Mumbai,2026-04-26,13:04:00,Cloudy,High,3,Buffet,bicycle,1,No,15.37,429.86,UPI,Delivered,,60.4
ORD100801,CHERES42DEL08,28,4.7,Chennai,2026-04-26,13:21:00,Sunny,Jam,2,Buffet,motorcycle,1,No,6.93,277.93,UPI,Delivered,,49.8
ORD103738,PUNRES27DEL03,38,4.0,Pune,2026-04-26,13:30:00,Stormy,Jam,0,Snack,electric_scooter,0,No,13.8,161.28,Cash,Delivered,,55.8
ORD101961,BENRES25DEL03,21,4.2,Bengaluru,2026-04-26,14:09:00,Cloudy,Low,3,Snack,scooter,1,No,0.96,237.16,Card,Delivered,,26.6
ORD102191,PUNRES34DEL01,31,4.3,Pune,2026-04-26,14:10:00,Sunny,Jam,0,Snack,electric_scooter,1,No,0.99,532.84,Cash,Delivered,,34.9
ORD105240,PUNRES01DEL03,21,4.3,Pune,2026-04-26,14:34:00,Windy,Low,1,Buffet,scooter,1,No,3.37,80.0,Card,Delivered,,33.3
ORD105122,BENRES16DEL06,24,4.7,Bengaluru,2026-04-26,16:06:00,Cloudy,Medium,3,Drinks,motorcycle,1,No,1.19,588.25,Cash,Delivered,,26.4
ORD101259,BENRES16DEL08,24,4.3,Bengaluru,2026-04-26,16:09:00,Sunny,Medium,0,Drinks,electric_scooter,0,No,6.03,371.6,UPI,Delivered,,32.0
ORD102892,KOLRES26DEL08,27,4.7,Kolkata,2026-04-26,16:40:00,Sunny,Medium,1,Meal,electric_scooter,2,No,5.87,177.78,UPI,Delivered,,34.0
ORD103656,BENRES28DEL06,29,4.7,Bengaluru,2026-04-26,16:41:00,Sunny,Jam,1,Snack,motorcycle,2,No,4.01,216.49,UPI,Delivered,,49.0
ORD105694,MUMRES37DEL05,28,4.2,Mumbai,2026-04-26,16:58:00,Fog,Low,1,Meal,scooter,0,No,5.7,338.62,Wallet,Delivered,,39.9
ORD101489,CHERES25DEL08,30,4.7,Chennai,2026-04-26,17:19:00,Sunny,Low,1,Drinks,electric_scooter,0,No,5.16,360.9,Wallet,Delivered,,22.9
ORD103510,CHERES29DEL05,36,4.0,Chennai,2026-04-26,17:52:00,Sunny,Low,1,Meal,motorcycle,2,No,0.94,489.55,Cash,Delivered,,25.6
ORD100800,KOLRES04DEL07,32,4.3,Kolkata,2026-04-26,18:08:00,Sunny,Low,2,Buffet,bicycle,1,No,2.98,327.19,UPI,Delivered,,21.1
ORD100975,CHERES17DEL06,39,4.5,Chennai,2026-04-26,18:08:00,Cloudy,Low,1,Buffet,motorcycle,0,No,3.51,505.83,UPI,Delivered,,25.7
ORD102631,MUMRES10DEL04,18,4.6,Mumbai,2026-04-26,18:20:00,Windy,High,1,Meal,scooter,0,No,2.27,244.01,UPI,Cancelled,Delivery Partner Unavailable,
ORD103626,KOLRES41DEL04,32,4.4,Kolkata,2026-04-26,18:21:00,Sunny,Medium,3,Meal,scooter,0,No,17.01,195.86,UPI,Delivered,,50.0
ORD102324,PUNRES21DEL06,37,4.5,Pune,2026-04-26,18:26:00,Stormy,High,0,Snack,electric_scooter,0,No,4.96,264.59,UPI,Delivered,,49.1
ORD102273,MUMRES05DEL07,22,3.9,Mumbai,2026-04-26,18:33:00,Sunny,Jam,2,Meal,electric_scooter,0,No,7.17,486.7,Cash,Cancelled,Traffic Delay,
ORD100721,CHERES44DEL05,18,4.2,Chennai,2026-04-26,18:36:00,Sunny,Medium,3,Snack,motorcycle,0,No,3.37,319.35,Wallet,Delivered,,26.1
ORD102774,DELRES16DEL04,27,4.4,Delhi,2026-04-26,18:40:00,Sunny,Medium,1,Snack,motorcycle,0,No,2.6,343.26,UPI,Delivered,,26.5
ORD102822,KOLRES07DEL07,29,4.6,Kolkata,2026-04-26,19:25:00,Sunny,Medium,0,Snack,motorcycle,1,No,8.44,716.25,UPI,Delivered,,42.8
ORD105791,BENRES21DEL06,26,4.5,Bengaluru,2026-04-26,19:27:00,Sunny,Medium,2,Drinks,motorcycle,1,No,7.63,405.96,Wallet,Delivered,,39.9
ORD101198,DELRES44DEL08,37,4.9,Delhi,2026-04-26,19:30:00,Sunny,Low,1,Meal,electric_scooter,1,No,2.31,118.14,Card,Delivered,,22.5
ORD101563,BENRES02DEL01,29,4.6,Bengaluru,2026-04-26,19:42:00,Cloudy,Low,1,Buffet,motorcycle,1,No,2.07,152.01,UPI,Delivered,,16.7
ORD100248,KOLRES34DEL05,22,4.4,Kolkata,2026-04-26,20:01:00,Sunny,Jam,3,Drinks,motorcycle,0,No,12.98,197.51,Card,Delivered,,56.2
ORD100261,CHERES44DEL01,24,4.7,Chennai,2026-04-26,20:12:00,Windy,Low,3,Snack,motorcycle,0,No,2.56,584.55,Card,Delivered,,20.3
ORD105764,MUMRES20DEL04,18,4.6,Mumbai,2026-04-26,20:42:00,Windy,High,1,Snack,scooter,2,No,3.93,518.15,UPI,Delivered,,43.2
ORD101064,BENRES14DEL05,30,4.7,Bengaluru,2026-04-26,21:04:00,Windy,High,2,Meal,electric_scooter,0,No,5.18,85.78,UPI,Delivered,,40.1
ORD103970,KOLRES12DEL02,38,3.8,Kolkata,2026-04-26,21:35:00,Cloudy,Low,0,Meal,scooter,0,No,7.85,157.88,UPI,Delivered,,31.1
ORD104355,HYDRES22DEL05,30,4.4,Hyderabad,2026-04-26,21:44:00,Cloudy,High,3,Buffet,scooter,2,No,8.52,209.38,Cash,Delivered,,46.9
ORD102961,HYDRES27DEL07,28,4.2,Hyderabad,2026-04-26,22:03:00,Sunny,High,1,Snack,electric_scooter,1,No,4.6,148.21,UPI,Delivered,,40.3
ORD103555,BENRES08DEL04,27,4.4,Bengaluru,2026-04-26,22:16:00,Fog,Medium,0,Buffet,electric_scooter,1,No,13.23,225.54,UPI,Delivered,,51.7
ORD102763,MUMRES18DEL02,31,4.2,Mumbai,2026-04-26,22:35:00,Sunny,Low,2,Meal,electric_scooter,0,No,4.14,117.04,UPI,Delivered,,25.3
ORD103710,DELRES29DEL01,26,4.8,Delhi,2026-04-26,22:57:00,Sunny,High,1,Drinks,motorcycle,0,No,3.31,269.81,Card,Delivered,,35.1
ORD105953,MUMRES13DEL06,33,3.8,Mumbai,2026-04-26,23:10:00,Sunny,Low,3,Snack,bicycle,1,No,4.08,277.5,UPI,Delivered,,32.9
ORD100068,MUMRES07DEL08,26,4.8,Mumbai,2026-04-26,23:51:00,Sunny,Low,3,Drinks,motorcycle,1,No,5.86,218.57,UPI,Delivered,,31.9
ORD102299,PUNRES20DEL08,24,4.0,Pune,2026-04-27,02:38:00,Windy,Low,0,Drinks,motorcycle,0,No,6.87,228.78,Cash,Delivered,,30.1
ORD103852,DELRES15DEL03,25,4.0,Delhi,2026-04-27,06:48:00,Sunny,Medium,2,Drinks,motorcycle,1,No,16.33,111.8,UPI,Delivered,,52.7
ORD105456,CHERES17DEL05,25,3.6,Chennai,2026-04-27,07:02:00,Cloudy,High,3,Snack,scooter,1,No,7.37,312.17,Wallet,Delivered,,47.2
ORD105675,BENRES34DEL08,28,4.5,Bengaluru,2026-04-27,07:19:00,Cloudy,High,3,Snack,motorcycle,0,No,5.15,117.12,Cash,Cancelled,Traffic Delay,
ORD105261,CHERES44DEL07,35,4.3,Chennai,2026-04-27,07:57:00,Sunny,High,0,Meal,motorcycle,1,No,23.96,356.38,Card,Delivered,,70.8
ORD103395,PUNRES06DEL02,29,5.0,Pune,2026-04-27,08:03:00,Fog,High,3,Buffet,motorcycle,0,No,10.2,348.28,Card,Delivered,,49.8
ORD102374,MUMRES31DEL03,26,4.3,Mumbai,2026-04-27,08:20:00,Sunny,Medium,2,Meal,motorcycle,3,No,14.57,386.43,UPI,Delivered,,58.5
ORD105905,PUNRES21DEL05,30,4.1,Pune,2026-04-27,08:53:00,Stormy,Low,3,Snack,scooter,0,No,11.01,144.37,UPI,Delivered,,44.1
ORD102638,MUMRES41DEL05,32,4.5,Mumbai,2026-04-27,10:24:00,Sunny,Medium,3,Drinks,scooter,1,No,1.01,276.62,UPI,Delivered,,34.4
ORD101572,HYDRES11DEL03,35,4.6,Hyderabad,2026-04-27,11:29:00,Windy,Low,0,Snack,scooter,1,No,2.23,347.24,Cash,Delivered,,28.7
ORD103919,BENRES21DEL04,29,4.3,Bengaluru,2026-04-27,11:53:00,Cloudy,Low,0,Buffet,motorcycle,1,No,3.42,247.78,UPI,Delivered,,29.3
ORD105599,BENRES06DEL05,25,4.3,Bengaluru,2026-04-27,12:29:00,Sandstorms,Low,3,Drinks,electric_scooter,0,No,2.4,271.77,Card,Delivered,,31.7
ORD101687,DELRES32DEL05,25,4.0,Delhi,2026-04-27,12:49:00,Sunny,Medium,2,Drinks,electric_scooter,1,No,1.48,637.92,Cash,Delivered,,26.5
ORD102760,BENRES24DEL06,24,4.7,Bengaluru,2026-04-27,12:52:00,Fog,Low,3,Snack,motorcycle,1,No,4.5,310.41,Cash,Delivered,,32.7
ORD103139,CHERES40DEL04,25,4.0,Chennai,2026-04-27,12:53:00,Windy,Medium,2,Meal,motorcycle,0,No,5.2,132.93,Wallet,Delivered,,34.2
ORD104783,HYDRES16DEL02,27,4.4,Hyderabad,2026-04-27,12:59:00,Cloudy,Medium,3,Buffet,scooter,3,No,0.98,869.26,Cash,Delivered,,41.6
ORD104132,CHERES43DEL04,27,3.9,Chennai,2026-04-27,13:17:00,Sunny,Medium,2,Drinks,motorcycle,1,No,5.23,124.93,Card,Delivered,,39.1
ORD104229,CHERES05DEL07,28,4.5,Chennai,2026-04-27,14:25:00,Cloudy,Low,1,Buffet,scooter,2,No,4.04,188.59,Card,Cancelled,Restaurant Delay,
ORD102368,CHERES36DEL01,29,4.5,Chennai,2026-04-27,14:39:00,Sunny,High,2,Meal,scooter,0,No,1.23,660.71,UPI,Delivered,,34.3
ORD102801,MUMRES28DEL02,24,3.9,Mumbai,2026-04-27,14:51:00,Cloudy,Low,2,Snack,motorcycle,1,No,4.85,191.4,UPI,Delivered,,37.9
ORD104363,DELRES30DEL08,38,3.8,Delhi,2026-04-27,14:51:00,Sunny,Low,0,Drinks,motorcycle,0,No,6.66,454.65,UPI,Delivered,,26.5
ORD102243,BENRES16DEL05,26,4.5,Bengaluru,2026-04-27,14:57:00,Sunny,Medium,2,Meal,electric_scooter,1,No,11.32,704.24,UPI,Delivered,,40.6
ORD101284,PUNRES02DEL06,30,5.0,Pune,2026-04-27,16:56:00,Cloudy,Medium,2,Drinks,motorcycle,0,No,1.48,478.37,UPI,Delivered,,24.5
ORD101114,DELRES37DEL05,25,4.2,Delhi,2026-04-27,17:26:00,Sunny,Low,0,Meal,motorcycle,0,No,20.08,365.81,Cash,Delivered,,49.6
ORD101332,BENRES11DEL06,31,4.6,Bengaluru,2026-04-27,17:29:00,Windy,High,0,Meal,motorcycle,0,No,0.81,287.29,Wallet,Delivered,,32.7
ORD101261,CHERES06DEL03,32,4.6,Chennai,2026-04-27,17:31:00,Sunny,High,0,Meal,motorcycle,0,No,15.45,172.19,Wallet,Delivered,,46.0
ORD103374,DELRES29DEL03,24,4.3,Delhi,2026-04-27,18:03:00,Fog,Jam,3,Buffet,motorcycle,0,No,3.43,312.6,UPI,Delivered,,48.7
ORD103263,BENRES24DEL07,40,4.9,Bengaluru,2026-04-27,18:21:00,Sandstorms,Medium,2,Meal,motorcycle,1,No,11.42,411.7,UPI,Delivered,,46.7
ORD104985,PUNRES01DEL06,40,4.5,Pune,2026-04-27,18:31:00,Sunny,Low,1,Snack,scooter,1,No,2.46,170.57,UPI,Delivered,,25.0
ORD101242,BENRES43DEL02,22,4.3,Bengaluru,2026-04-27,18:37:00,Sunny,Medium,2,Snack,motorcycle,0,No,2.67,117.69,UPI,Delivered,,24.8
ORD102941,CHERES23DEL01,30,4.3,Chennai,2026-04-27,18:48:00,Sunny,Medium,3,Drinks,motorcycle,1,No,9.38,626.3,UPI,Delivered,,41.7
ORD100793,HYDRES28DEL07,44,4.8,Hyderabad,2026-04-27,18:58:00,Fog,Medium,0,Buffet,scooter,1,No,6.5,419.12,Cash,Delivered,,38.9
ORD104674,CHERES07DEL08,28,4.4,Chennai,2026-04-27,19:02:00,Stormy,Low,2,Meal,motorcycle,1,No,2.4,290.66,UPI,Delivered,,34.7
ORD105176,HYDRES44DEL02,24,3.8,Hyderabad,2026-04-27,19:09:00,Cloudy,High,1,Drinks,scooter,1,No,1.1,689.54,UPI,Delivered,,27.5
ORD102608,MUMRES31DEL03,30,5.0,Mumbai,2026-04-27,19:14:00,Sandstorms,Low,3,Drinks,motorcycle,0,No,4.45,95.74,UPI,Delivered,,31.1
ORD101658,CHERES23DEL08,27,4.5,Chennai,2026-04-27,19:25:00,Sunny,High,1,Buffet,electric_scooter,3,No,4.57,120.6,UPI,Delivered,,49.4
ORD103381,DELRES42DEL04,42,4.8,Delhi,2026-04-27,19:28:00,Fog,High,2,Snack,motorcycle,0,No,5.19,144.57,UPI,Delivered,,38.3
ORD101193,BENRES19DEL08,25,3.9,Bengaluru,2026-04-27,19:35:00,Sunny,Low,2,Meal,electric_scooter,1,No,3.09,357.63,Card,Delivered,,32.5
ORD103206,HYDRES22DEL01,32,4.2,Hyderabad,2026-04-27,19:44:00,Sunny,High,0,Meal,electric_scooter,1,No,15.07,226.65,UPI,Cancelled,Customer Cancelled,
ORD101962,HYDRES16DEL05,28,4.6,Hyderabad,2026-04-27,19:54:00,Stormy,Medium,1,Snack,scooter,2,No,1.23,428.17,UPI,Delivered,,37.0
ORD104496,CHERES16DEL02,25,4.3,Chennai,2026-04-27,20:08:00,Fog,Low,0,Buffet,motorcycle,0,No,1.96,153.77,UPI,Delivered,,31.3
ORD102530,MUMRES14DEL03,26,4.4,Mumbai,2026-04-27,20:51:00,Sunny,Low,0,Drinks,scooter,0,No,4.14,512.26,UPI,Delivered,,22.3
ORD100611,MUMRES43DEL08,33,4.8,Mumbai,2026-04-27,21:10:00,Sunny,Medium,3,Meal,electric_scooter,0,No,2.08,374.12,UPI,Delivered,,24.6
ORD101533,MUMRES37DEL08,31,4.3,Mumbai,2026-04-27,21:10:00,Sunny,Jam,3,Buffet,motorcycle,0,No,3.47,224.9,Card,Delivered,,39.6
ORD104652,PUNRES36DEL08,32,4.8,Pune,2026-04-27,23:41:00,Cloudy,Low,0,Snack,electric_scooter,0,No,1.48,473.99,UPI,Delivered,,22.3
ORD101112,KOLRES07DEL08,29,4.1,Kolkata,2026-04-27,23:46:00,Sunny,High,2,Snack,scooter,2,No,19.31,285.91,Card,Delivered,,71.5
ORD100022,MUMRES20DEL01,27,3.7,Mumbai,2026-04-28,01:05:00,Sandstorms,High,3,Buffet,motorcycle,1,No,12.61,117.4,Card,Delivered,,57.9
ORD104400,KOLRES43DEL05,20,4.4,Kolkata,2026-04-28,01:52:00,Sunny,Medium,3,Snack,scooter,3,No,5.42,348.52,UPI,Delivered,,44.4
ORD100436,MUMRES08DEL01,29,4.2,Mumbai,2026-04-28,04:28:00,Cloudy,Jam,2,Drinks,electric_scooter,1,No,2.43,340.45,Cash,Delivered,,43.9
ORD101895,HYDRES05DEL01,30,4.5,Hyderabad,2026-04-28,08:27:00,Cloudy,Medium,3,Snack,electric_scooter,0,No,4.33,215.86,UPI,Delivered,,23.2
ORD101468,MUMRES40DEL05,37,4.6,Mumbai,2026-04-28,09:04:00,Fog,Low,0,Meal,motorcycle,1,No,9.39,403.68,UPI,Delivered,,41.1
ORD101799,KOLRES34DEL07,20,4.7,Kolkata,2026-04-28,09:12:00,Windy,High,1,Meal,motorcycle,1,No,8.56,83.1,Card,Cancelled,Traffic Delay,
ORD102541,KOLRES09DEL03,29,4.4,Kolkata,2026-04-28,09:42:00,Sunny,Low,2,Meal,motorcycle,0,No,4.36,169.63,UPI,Delivered,,25.1
ORD101310,BENRES35DEL01,27,4.5,Bengaluru,2026-04-28,10:05:00,Windy,Low,1,Buffet,motorcycle,0,No,2.98,491.8,Wallet,Delivered,,24.5
ORD102120,BENRES17DEL01,38,4.1,Bengaluru,2026-04-28,10:13:00,Fog,Low,2,Buffet,scooter,1,No,20.07,197.11,Cash,Delivered,,54.0
ORD101977,BENRES24DEL03,34,3.8,Bengaluru,2026-04-28,10:28:00,Cloudy,Low,3,Buffet,scooter,1,No,5.6,245.15,UPI,Delivered,,32.4
ORD102168,CHERES41DEL07,26,4.8,Chennai,2026-04-28,10:38:00,Cloudy,Low,3,Snack,electric_scooter,1,No,5.8,334.06,Cash,Delivered,,31.9
ORD100071,KOLRES06DEL05,37,4.0,Kolkata,2026-04-28,11:04:00,Sunny,Low,2,Snack,motorcycle,0,No,5.16,208.24,Cash,Delivered,,23.2
ORD104936,BENRES08DEL01,34,4.6,Bengaluru,2026-04-28,11:14:00,Sunny,Medium,0,Drinks,motorcycle,3,No,15.54,486.6,Cash,Delivered,,54.1
ORD102474,PUNRES35DEL03,24,4.4,Pune,2026-04-28,11:34:00,Cloudy,Low,1,Snack,motorcycle,2,No,4.67,269.48,UPI,Delivered,,38.4
ORD104926,HYDRES29DEL04,26,4.8,Hyderabad,2026-04-28,12:04:00,Cloudy,Medium,1,Buffet,scooter,0,No,11.92,565.22,UPI,Delivered,,37.8
ORD101443,MUMRES24DEL08,32,4.6,Mumbai,2026-04-28,12:20:00,Sunny,Low,3,Drinks,scooter,0,No,12.44,134.1,UPI,Delivered,,38.5
ORD104733,PUNRES08DEL01,22,4.2,Pune,2026-04-28,12:20:00,Cloudy,Medium,2,Drinks,motorcycle,0,No,8.68,121.02,UPI,Delivered,,42.0
ORD101031,MUMRES40DEL02,28,4.5,Mumbai,2026-04-28,15:11:00,Sunny,High,1,Drinks,electric_scooter,2,No,4.87,162.97,Cash,Delivered,,45.3
ORD104332,DELRES30DEL01,28,4.5,Delhi,2026-04-28,16:43:00,Stormy,Jam,3,Meal,motorcycle,1,No,1.73,126.75,UPI,Delivered,,54.8
ORD102042,KOLRES06DEL01,21,4.7,Kolkata,2026-04-28,16:51:00,Cloudy,Low,0,Drinks,bicycle,0,No,8.61,480.07,Wallet,Delivered,,27.6
ORD101073,DELRES05DEL01,27,5.0,Delhi,2026-04-28,16:52:00,Stormy,Medium,2,Buffet,motorcycle,1,No,2.96,775.02,UPI,Delivered,,40.1
ORD105897,DELRES32DEL01,33,4.7,Delhi,2026-04-28,17:02:00,Sunny,Medium,3,Buffet,scooter,0,No,11.32,344.44,UPI,Delivered,,39.0
ORD105603,BENRES01DEL08,31,4.0,Bengaluru,2026-04-28,17:11:00,Cloudy,Medium,1,Buffet,scooter,1,No,3.05,287.08,Cash,Delivered,,35.7
ORD105207,BENRES35DEL04,25,4.5,Bengaluru,2026-04-28,17:39:00,Windy,Low,3,Drinks,bicycle,2,No,9.07,413.12,UPI,Delivered,,40.4
ORD102866,BENRES40DEL04,18,4.6,Bengaluru,2026-04-28,17:51:00,Sunny,Medium,2,Drinks,scooter,2,No,4.38,307.1,UPI,Delivered,,35.1
ORD100306,BENRES07DEL08,25,4.3,Bengaluru,2026-04-28,18:24:00,Sunny,High,3,Snack,electric_scooter,0,No,2.33,266.42,Cash,Cancelled,Restaurant Delay,
ORD104166,PUNRES34DEL01,30,4.8,Pune,2026-04-28,19:01:00,Sunny,High,2,Buffet,scooter,0,No,3.66,277.02,Card,Delivered,,30.0
ORD102223,BENRES08DEL04,28,4.2,Bengaluru,2026-04-28,19:17:00,Fog,Medium,3,Snack,scooter,2,No,3.62,366.77,UPI,Delivered,,41.6
ORD102662,BENRES33DEL04,26,4.8,Bengaluru,2026-04-28,19:21:00,Cloudy,Low,1,Buffet,scooter,0,No,5.59,409.03,Cash,Delivered,,27.0
ORD104217,MUMRES44DEL06,29,4.3,Mumbai,2026-04-28,19:23:00,Windy,High,2,Meal,scooter,1,No,4.09,284.53,UPI,Delivered,,40.7
ORD105658,CHERES17DEL06,36,4.5,Chennai,2026-04-28,19:31:00,Windy,Jam,1,Snack,motorcycle,0,No,3.74,274.22,UPI,Delivered,,47.8
ORD102712,BENRES22DEL06,31,4.8,Bengaluru,2026-04-28,19:32:00,Cloudy,Medium,3,Meal,electric_scooter,0,No,5.44,519.53,Wallet,Delivered,,31.4
ORD104857,CHERES17DEL07,22,4.5,Chennai,2026-04-28,19:32:00,Sunny,Low,0,Snack,motorcycle,2,No,1.22,564.94,Card,Delivered,,41.1
ORD103686,BENRES25DEL02,25,4.3,Bengaluru,2026-04-28,20:30:00,Cloudy,Medium,2,Drinks,scooter,1,No,0.88,244.77,UPI,Delivered,,26.2
ORD104750,BENRES21DEL07,23,4.3,Bengaluru,2026-04-28,20:38:00,Sunny,High,3,Meal,scooter,1,No,4.18,327.98,Cash,Delivered,,30.0
ORD102214,HYDRES16DEL04,34,3.7,Hyderabad,2026-04-28,20:55:00,Sunny,Medium,1,Drinks,motorcycle,1,No,1.75,190.18,UPI,Cancelled,Traffic Delay,
ORD101290,HYDRES38DEL03,32,3.8,Hyderabad,2026-04-28,21:02:00,Sunny,Medium,2,Meal,motorcycle,1,No,6.01,140.71,UPI,Delivered,,39.8
ORD105608,MUMRES30DEL03,40,4.5,Mumbai,2026-04-28,21:19:00,Cloudy,High,3,Drinks,electric_scooter,0,No,7.01,179.39,Cash,Delivered,,39.1
ORD102320,HYDRES18DEL08,24,4.1,Hyderabad,2026-04-28,21:30:00,Cloudy,Jam,3,Drinks,electric_scooter,0,No,10.07,282.11,UPI,Delivered,,54.7
ORD103353,MUMRES42DEL03,27,4.2,Mumbai,2026-04-28,21:42:00,Cloudy,Low,3,Snack,motorcycle,0,No,6.96,167.28,Card,Delivered,,28.0
ORD103829,BENRES37DEL06,22,4.5,Bengaluru,2026-04-28,21:52:00,Windy,Medium,0,Buffet,motorcycle,1,No,7.59,371.46,UPI,Delivered,,37.2
ORD103385,PUNRES21DEL01,36,4.6,Pune,2026-04-28,22:04:00,Fog,Low,2,Meal,motorcycle,0,No,3.95,309.59,UPI,Delivered,,31.1
ORD105374,PUNRES40DEL08,33,4.1,Pune,2026-04-28,22:10:00,Fog,Jam,2,Snack,scooter,0,No,3.43,257.82,UPI,Delivered,,51.4
ORD101880,HYDRES37DEL03,26,4.1,Hyderabad,2026-04-28,22:20:00,Stormy,Low,0,Buffet,scooter,0,No,1.78,206.2,UPI,Delivered,,27.3
ORD103868,PUNRES04DEL05,21,4.5,Pune,2026-04-28,22:20:00,Windy,Medium,0,Drinks,motorcycle,2,No,9.27,568.99,UPI,Delivered,,39.7
ORD105346,CHERES37DEL08,24,4.8,Chennai,2026-04-28,22:42:00,Sunny,High,3,Snack,motorcycle,0,No,8.21,228.77,UPI,Cancelled,Traffic Delay,
ORD102307,HYDRES18DEL04,43,4.4,Hyderabad,2026-04-28,22:52:00,Cloudy,Medium,0,Buffet,electric_scooter,1,No,7.61,124.67,UPI,Delivered,,37.6
ORD103016,DELRES26DEL06,33,4.2,Delhi,2026-04-28,23:16:00,Cloudy,Medium,1,Snack,motorcycle,0,No,3.79,359.46,UPI,Delivered,,26.3
ORD101651,BENRES30DEL08,27,4.3,Bengaluru,2026-04-29,02:40:00,Sunny,Low,1,Buffet,motorcycle,3,No,1.14,419.7,Cash,Delivered,,32.0
ORD101800,BENRES34DEL04,34,4.7,Bengaluru,2026-04-29,06:36:00,Cloudy,High,3,Buffet,scooter,3,No,3.37,332.3,Cash,Cancelled,Customer Cancelled,
ORD102471,MUMRES16DEL07,18,4.1,Mumbai,2026-04-29,07:47:00,Windy,Medium,0,Meal,motorcycle,2,No,2.12,198.75,UPI,Delivered,,38.2
